id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_ts
32240183,219517861,0,17,40.70581,-74.01101,0,390,2,9,2.43,327,268,1560988800000000000
32240186,219517861,0,17,40.7074,-74.01218,0,230,2,12,2.57,327,357,1560643200000000000
32240388,219517861,0,17,40.70722,-74.01023,0,230,2,9,2.11,327,323,1560124800000000000
32240417,219517861,0,17,40.7074,-74.01043,0,227,2,6,2.5,327,328,1560643200000000000
32240476,219517861,0,17,40.70654,-74.01091,0,214,2,11,2.97,327,304,1560988800000000000
32240488,219517861,0,17,40.70757,-74.01111,0,188,2,4,1.08,327,298,1555027200000000000
32240533,219517861,0,17,40.70765,-74.011,0,247,2,4,0.97,327,314,1557792000000000000
32240537,219517861,0,17,40.70748,-74.01081,0,220,2,4,1.15,327,331,1558915200000000000
32240590,219517861,0,17,40.70734,-74.01097,0,196,2,6,1.48,327,325,1560211200000000000
32240603,219517861,0,17,40.70638,-74.01086,0,218,2,4,1.04,327,279,1561248000000000000
32240776,241940624,1,1,40.68529,-73.94028,0,130,2,9,2.93,1,301,1562457600000000000
32240788,219517861,0,17,40.70782,-74.01227,0,396,2,8,2.12,327,289,1561334400000000000
32240812,219517861,0,17,40.70619,-74.01065,0,214,2,5,1.43,327,268,1558828800000000000
32240870,1646988,1,54,40.65302,-73.97357,1,50,2,1,1.0,1,0,1561334400000000000
32240873,219517861,0,17,40.70796,-74.01206,0,196,2,9,2.48,327,318,1560816000000000000
32240896,219517861,0,17,40.70751,-74.01066,0,380,2,12,3.5,327,302,1560988800000000000
32240933,219517861,0,17,40.70726,-74.0106,0,229,2,2,0.77,327,351,1561248000000000000
32240966,219517861,0,17,40.7062,-74.01192,0,498,2,8,2.5,327,255,1560211200000000000
32240970,219517861,0,17,40.70584,-74.01039,0,215,2,3,0.77,327,317,1560384000000000000
32241019,219517861,0,17,40.70751,-74.01184,0,231,2,13,3.42,327,331,1559433600000000000
32241027,219517861,0,17,40.7058,-74.01107,0,234,2,5,1.36,327,343,1560902400000000000
32241060,219517861,0,17,40.70628,-74.01213,0,212,2,3,0.74,327,293,1559260800000000000
32241096,219517861,0,17,40.70656,-74.01094,0,228,2,8,2.12,327,343,1559088000000000000
32241117,219517861,0,17,40.70781,-74.01165,0,214,2,6,1.57,327,343,1560211200000000000
32241142,219517861,0,17,40.70766,-74.01074,0,214,2,3,1.23,327,333,1558742400000000000
32241163,219517861,0,17,40.70649,-74.01208,0,201,2,9,2.62,327,271,1560470400000000000
32241185,219517861,0,17,40.7075,-74.01199,0,214,2,2,0.59,327,331,1559952000000000000
32241235,219517861,0,17,40.70727,-74.01026,0,235,2,3,1.58,327,341,1560211200000000000
32241239,241945355,1,69,40.63129,-73.92748,0,165,2,5,1.58,2,365,1560902400000000000
32241242,219517861,0,17,40.70645,-74.01175,0,256,2,9,2.6,327,277,1561248000000000000
32241284,219517861,0,17,40.70582,-74.01111,0,248,2,9,2.48,327,284,1561248000000000000
32241288,219517861,0,17,40.70782,-74.0107,0,216,2,9,2.23,327,332,1561161600000000000
32241577,219517861,0,17,40.70762,-74.01105,0,223,2,3,0.74,327,310,1559347200000000000
32241600,219517861,0,17,40.7062,-74.01092,0,229,2,11,2.37,327,329,1560729600000000000
32242139,20375986,1,22,40.67655,-73.97697,0,200,3,17,3.98,1,142,1561766400000000000
32242353,52005895,1,1,40.68429,-73.92515,1,110,1,5,1.1,1,86,1557792000000000000
32242547,93411405,0,9,40.7597,-73.97916,1,150,2,0,0.0,2,0,1301270400000000000
32242848,240055586,2,111,40.73834,-73.79209,1,55,1,24,4.97,5,32,1561939200000000000
32244500,64318524,1,3,40.69754,-73.91465,1,65,4,1,0.38,1,0,1555804800000000000
32244701,241985900,0,5,40.7588,-73.9922,0,150,1,23,4.66,1,106,1561248000000000000
32244865,53931758,1,18,40.64464,-73.96453,0,100,3,3,0.97,1,73,1559520000000000000
32245235,160356,0,6,40.72576,-73.98309,1,68,1,18,4.15,4,90,1562112000000000000
32250920,1859754,1,0,40.71989,-73.9581,0,100,4,2,0.48,1,7,1561852800000000000
32251219,5167068,1,1,40.6923,-73.9328,0,215,3,12,2.88,1,6,1560729600000000000
32251904,242063700,2,27,40.73907,-73.82943,1,65,1,2,0.41,1,0,1552176000000000000
32252006,7973451,2,37,40.77315,-73.89908,0,85,5,1,0.3,1,84,1554076800000000000
32252190,240055586,2,111,40.73784,-73.79101,1,50,1,20,4.2,5,38,1562544000000000000
32253160,240055586,2,111,40.73704,-73.79151,0,255,1,13,2.87,5,114,1560729600000000000
32257766,13954138,1,3,40.69534,-73.91777,1,37,7,0,0.0,2,16,1301270400000000000
32260219,242094791,2,43,40.74311,-73.88098,1,300,1,1,0.21,1,89,1550448000000000000
32260853,80354349,1,0,40.7079,-73.94608,1,75,2,2,0.85,1,188,1557100800000000000
32263166,207640201,3,160,40.8474,-73.89612,2,50,1,7,1.54,1,158,1558224000000000000
32264646,8212204,1,8,40.665,-73.95362,0,64,30,1,0.25,1,0,1552089600000000000
32266199,4471865,0,51,40.71683,-74.00574,1,225,1,1,0.27,1,66,1553126400000000000
32267097,242115790,1,11,40.73394,-73.95174,1,50,2,11,3.33,1,49,1561248000000000000
32267833,235146087,3,106,40.83099,-73.86951,1,35,2,10,2.1,1,6,1559520000000000000
32268791,90860,1,1,40.68272,-73.9303,0,170,2,0,0.0,4,89,1301270400000000000
32270481,217521776,0,6,40.72716,-73.9783,0,211,30,17,4.18,1,74,1562457600000000000
32270656,9427289,2,32,40.749,-73.91858,0,95,3,15,4.5,2,23,1561939200000000000
32271293,61042,0,2,40.82153,-73.95458,1,52,5,7,1.68,6,11,1561075200000000000
32272051,25365575,1,0,40.70525,-73.93363,1,64,1,29,6.13,1,13,1562284800000000000
32272082,152034487,0,75,40.76218,-73.94897,1,85,1,20,8.45,1,104,1562025600000000000
32272829,128810972,1,0,40.71356,-73.96751,0,200,2,5,1.05,2,26,1558224000000000000
32273036,137358866,2,44,40.74609,-73.90632,1,41,30,0,0.0,103,230,1301270400000000000
32278370,212151296,2,64,40.72871,-73.86014,1,54,2,10,2.34,1,319,1561939200000000000
32281241,55452987,0,10,40.79616,-73.93343,1,55,5,0,0.0,1,179,1301270400000000000
32281512,42483386,1,34,40.67959,-73.96736,0,195,1,3,1.1,1,20,1561852800000000000
32282597,242296495,1,23,40.64941,-73.93451,1,33,1,14,3.09,3,37,1562371200000000000
32283154,164144705,1,1,40.6892,-73.95213,1,220,1,0,0.0,1,178,1301270400000000000
32284162,6960621,1,0,40.71294,-73.96142,0,210,2,27,5.91,1,188,1561680000000000000
32284611,2201403,1,0,40.71297,-73.95139,1,50,30,0,0.0,1,340,1301270400000000000
32284628,11520555,0,10,40.80129,-73.94466,0,612,1,15,3.52,1,91,1561334400000000000
32284910,242322561,2,49,40.76599,-73.8693,1,45,1,51,11.59,1,66,1562025600000000000
32285425,207182952,1,70,40.69429,-73.98415,0,650,1,1,0.29,1,365,1553644800000000000
32285578,242330603,2,66,40.67863,-73.82648,0,129,180,0,0.0,1,365,1301270400000000000
32286305,203254069,0,7,40.76324,-73.96382,0,175,3,1,1.0,1,3,1560902400000000000
32286787,242344309,1,0,40.70684,-73.94932,1,65,1,20,4.23,4,107,1562198400000000000
32286975,34599913,1,3,40.68723,-73.91451,0,70,6,15,3.19,1,63,1560816000000000000
32287174,242348374,1,19,40.68846,-73.96139,0,195,3,12,3.71,1,38,1561939200000000000
32288165,96589640,0,10,40.79658,-73.93284,0,128,7,0,0.0,1,178,1301270400000000000
32291033,110204617,0,7,40.77405,-73.9623,0,150,15,0,0.0,1,162,1301270400000000000
32291088,171364485,1,42,40.68194,-73.98033,1,80,3,9,2.23,1,89,1560556800000000000
32291385,12404709,0,6,40.72694,-73.98501,0,300,2,2,0.58,2,0,1560038400000000000
32291386,21127860,0,12,40.74101,-73.99471,0,215,2,12,2.55,1,128,1559865600000000000
32291500,194839310,1,3,40.68981,-73.91299,1,40,3,8,1.9,1,0,1558224000000000000
32291826,36211911,1,0,40.71751,-73.94474,1,80,1,0,0.0,1,0,1301270400000000000
32291916,65183994,0,10,40.79795,-73.93448,1,77,2,20,4.38,1,52,1560470400000000000
32292122,541486,1,1,40.68594,-73.95658,1,95,1,0,0.0,2,146,1301270400000000000
32292131,230230484,2,14,40.76352,-73.92489,1,100,3,0,0.0,2,0,1301270400000000000
32292954,219333557,2,49,40.76276,-73.86889,1,49,1,6,1.25,7,55,1559520000000000000
32293401,18338590,0,2,40.82869,-73.94468,0,120,30,0,0.0,1,147,1301270400000000000
32293598,42427156,2,14,40.76624,-73.91475,0,89,3,18,4.29,1,0,1561593600000000000
32293787,137358866,2,43,40.74467,-73.8726,1,26,30,0,0.0,103,233,1301270400000000000
32297005,242438900,0,5,40.76299,-73.98994,0,170,1,39,8.48,1,64,1562457600000000000
32302579,1283375,1,34,40.67414,-73.9662,1,65,2,7,1.5,1,63,1562025600000000000
32302978,2943364,1,0,40.71177,-73.96464,0,120,3,4,0.88,1,8,1561939200000000000
32303292,73234851,1,1,40.68129,-73.94251,0,150,3,10,2.78,2,5,1558396800000000000
32303671,242344309,1,0,40.70847,-73.9491,1,57,1,31,6.46,4,116,1562025600000000000
32303904,3308518,1,1,40.68514,-73.92392,0,108,5,9,2.6,1,99,1561420800000000000
32303970,242344309,1,0,40.70766,-73.94974,1,70,1,34,7.03,4,132,1562284800000000000
32304108,152114575,1,45,40.68082,-73.99482,1,89,4,5,1.4,1,0,1560643200000000000
32304790,12741400,1,0,40.71208,-73.95126,1,99,3,9,2.03,1,19,1561334400000000000
32304889,64434732,1,0,40.7084,-73.94488,1,115,1,2,0.61,1,89,1558137600000000000
32304894,8112941,1,1,40.69389,-73.94317,1,90,3,0,0.0,3,280,1301270400000000000
32305506,16098958,0,9,40.75629,-73.96548,0,135,30,0,0.0,96,332,1301270400000000000
32305798,6771515,1,24,40.69722,-73.97204,0,119,3,2,0.44,1,5,1553472000000000000
32306053,48339350,0,7,40.76218,-73.96633,0,136,1,26,5.91,1,47,1561766400000000000
32306527,241963980,2,173,40.71686,-73.79742,1,67,2,25,6.88,2,318,1562457600000000000
32306605,107434423,0,9,40.75901,-73.96198,0,365,30,0,0.0,232,341,1301270400000000000
32307013,28046939,1,52,40.6376,-73.97386,1,97,1,0,0.0,1,0,1301270400000000000
32308243,241523602,1,8,40.66854,-73.95857,0,100,2,9,4.5,1,0,1561420800000000000
32308362,99763169,0,4,40.77995,-73.98464,0,220,2,3,0.62,1,36,1556496000000000000
32308471,237118012,0,7,40.76335,-73.96831,1,200,1,0,0.0,1,179,1301270400000000000
32308571,68907781,2,14,40.76837,-73.92712,1,45,2,4,1.15,3,31,1561766400000000000
32309292,6105036,0,2,40.80521,-73.95137,1,145,1,14,2.98,3,113,1560902400000000000
32309885,123357281,0,16,40.73957,-74.00241,0,195,2,4,0.99,1,0,1557187200000000000
32310285,9816503,0,40,40.72214,-73.99675,1,75,3,9,2.73,1,67,1559865600000000000
32310645,242491187,1,52,40.64265,-73.98355,0,160,3,2,0.79,1,177,1559174400000000000
32310733,40146897,1,8,40.67302,-73.92134,2,25,2,1,0.21,5,29,1550620800000000000
32311383,44262594,1,24,40.68495,-73.97438,1,85,4,0,0.0,1,365,1301270400000000000
32312452,169587048,1,60,40.68446,-73.87801,1,38,4,10,2.44,2,307,1561507200000000000
32313314,33568073,1,39,40.66736,-73.98508,0,150,5,0,0.0,1,8,1301270400000000000
32314460,27923277,0,13,40.7127,-73.98854,1,75,4,9,1.96,1,34,1561248000000000000
32314474,26362511,1,3,40.69266,-73.92058,1,60,1,0,0.0,1,16,1301270400000000000
32314821,3703456,1,1,40.69619,-73.94242,1,55,1,6,1.29,2,22,1556409600000000000
32315112,73066515,1,1,40.69493,-73.94483,0,100,3,4,1.04,3,6,1561852800000000000
32316532,187877117,1,8,40.67111,-73.92237,0,125,2,11,2.6,1,128,1562457600000000000
32316672,24697585,0,26,40.73951,-73.98216,0,140,30,0,0.0,1,36,1301270400000000000
32317538,53170355,0,36,40.73833,-73.98943,0,1200,2,2,0.7,1,166,1557014400000000000
32317602,242622786,0,5,40.76262,-73.98865,0,177,1,7,1.74,1,8,1562198400000000000
32317628,242622555,2,62,40.73218,-73.89633,1,50,1,0,0.0,1,0,1301270400000000000
32326698,241889662,0,16,40.73672,-74.00539,1,999,1,3,2.43,5,329,1561939200000000000
32327326,241889662,0,16,40.73697,-74.00343,1,999,1,2,0.59,5,334,1558828800000000000
32327466,241889662,0,16,40.73897,-74.00346,1,999,1,3,0.7,5,341,1558224000000000000
32329737,91605357,1,0,40.70738,-73.95569,1,60,2,26,6.5,2,21,1561766400000000000
32332953,148102066,1,1,40.69433,-73.9432,1,60,1,22,4.49,4,282,1562457600000000000
32333010,158200817,1,21,40.65814,-73.9588,1,158,2,3,3.0,2,179,1561248000000000000
32333590,197676391,0,13,40.71701,-73.98874,0,140,1,14,4.2,1,9,1562025600000000000
32333972,242758145,1,21,40.65447,-73.9616,1,60,2,6,1.26,1,144,1558310400000000000
32334037,148102066,1,1,40.69315,-73.94191,1,60,1,39,7.96,4,301,1562371200000000000
32334635,22720650,0,16,40.73674,-74.00556,0,130,30,0,0.0,2,309,1301270400000000000
32337194,194981782,0,2,40.82666,-73.95175,1,140,3,1,0.38,1,120,1555804800000000000
32338134,13543967,1,11,40.72912,-73.95203,1,100,3,4,1.36,1,53,1561852800000000000
32338520,6635392,1,1,40.68597,-73.93873,0,125,5,4,1.2,1,0,1561939200000000000
32340585,17174170,0,15,40.85197,-73.92853,0,74,1,4,0.95,1,0,1553385600000000000
32341313,135280693,2,28,40.70833,-73.91039,1,65,3,3,1.29,2,342,1561334400000000000
32342394,190921808,0,5,40.75393,-73.99667,0,500,3,2,0.81,47,352,1558828800000000000
32342541,242831353,2,20,40.75204,-73.9226,1,30,3,14,3.41,1,77,1561766400000000000
32342911,190921808,0,5,40.75572,-73.99509,0,650,3,1,0.25,47,297,1552348800000000000
32343097,178631153,0,40,40.71996,-73.99548,0,125,2,5,1.1,1,0,1555200000000000000
32343635,109189054,3,96,40.88805,-73.86451,1,65,1,0,0.0,1,0,1301270400000000000
32343903,241870258,1,0,40.71536,-73.93662,1,80,1,10,2.11,2,0,1557187200000000000
32345140,229478744,0,5,40.76332,-73.9915,0,379,2,11,3.3,1,252,1561075200000000000
32347436,107434423,0,4,40.7813,-73.97927,0,189,30,0,0.0,232,189,1301270400000000000
32347622,107434423,0,25,40.7493,-73.97376,0,321,30,0,0.0,232,83,1301270400000000000
32347796,107434423,0,12,40.74112,-73.99483,0,285,30,0,0.0,232,283,1301270400000000000
32349835,78258843,1,58,40.62955,-74.02429,1,40,6,3,0.82,1,62,1555804800000000000
32350835,137358866,2,32,40.74658,-73.92007,1,42,30,1,0.38,103,0,1555891200000000000
32354513,242924411,1,1,40.68396,-73.95267,0,90,1,14,3.09,5,85,1560124800000000000
32355251,56470374,1,11,40.7293,-73.95075,1,145,21,1,1.0,1,343,1561939200000000000
32355657,230191262,0,16,40.73938,-74.00176,0,400,6,4,0.83,1,0,1562284800000000000
32355744,242933360,0,7,40.77202,-73.95821,1,150,1,11,2.92,1,81,1560988800000000000
32356294,2487323,1,11,40.73446,-73.9523,1,61,14,0,0.0,1,157,1301270400000000000
32356476,22749766,1,0,40.7085,-73.94966,1,50,1,1,0.25,1,0,1552262400000000000
32356850,221177870,1,0,40.71415,-73.93857,0,95,1,5,1.2,1,0,1558915200000000000
32358081,162280872,0,5,40.76099,-73.99554,0,160,30,0,0.0,13,310,1301270400000000000
32358099,236659049,1,3,40.69169,-73.90429,1,40,1,3,0.69,4,0,1555718400000000000
32358780,236659049,1,3,40.68991,-73.90495,1,40,1,8,1.67,4,0,1554854400000000000
32359401,19303369,2,43,40.74503,-73.87099,1,28,30,0,0.0,37,1,1301270400000000000
32361370,242962235,2,28,40.70896,-73.8956,1,42,30,2,0.6,23,204,1556928000000000000
32361532,242962235,2,28,40.70892,-73.89502,1,42,30,0,0.0,23,220,1301270400000000000
32361604,242962235,2,28,40.70813,-73.89664,1,42,30,2,1.62,23,208,1559865600000000000
32361650,242962235,2,28,40.70727,-73.89627,1,42,30,0,0.0,23,332,1301270400000000000
32361746,242962235,2,28,40.70906,-73.89511,1,37,30,1,0.29,23,318,1553731200000000000
32362267,5592622,2,14,40.75605,-73.91341,0,225,1,4,1.12,5,89,1559520000000000000
32363924,2210374,1,3,40.70188,-73.9258,1,43,1,2,0.61,1,0,1560643200000000000
32364378,56025976,0,9,40.75337,-73.97334,0,160,2,7,1.78,1,12,1561248000000000000
32364475,97131241,0,38,40.76282,-73.98236,1,115,1,27,5.79,1,94,1561248000000000000
32364762,19303369,3,81,40.88474,-73.90321,1,27,30,0,0.0,37,0,1301270400000000000
32364848,24879404,1,18,40.64612,-73.9608,1,40,1,7,1.86,1,61,1559260800000000000
32365337,242571852,3,85,40.82671,-73.90643,0,159,2,7,2.26,1,118,1561852800000000000
32365434,86005213,1,8,40.67066,-73.94801,0,150,3,2,2.0,1,70,1561852800000000000
32365636,132163538,1,58,40.6348,-74.03788,0,155,28,0,0.0,1,339,1301270400000000000
32365738,113856483,0,17,40.70399,-74.00662,0,249,2,13,3.12,1,227,1561939200000000000
32366042,243026919,0,10,40.80801,-73.94011,1,85,1,14,6.27,2,0,1561593600000000000
32367010,237508892,1,8,40.66978,-73.95009,0,188,1,10,2.4,1,199,1560816000000000000
32370730,243037591,0,71,40.74189,-73.99019,0,488,3,14,3.65,1,76,1562025600000000000
32371477,61042,0,10,40.7996,-73.94216,1,55,5,2,2.0,6,6,1561161600000000000
32371865,200380610,0,12,40.74119,-73.99536,0,425,30,0,0.0,65,327,1301270400000000000
32373990,227836692,1,23,40.65134,-73.94309,1,133,1,0,0.0,1,89,1301270400000000000
32374666,241708736,0,35,40.80511,-73.95824,1,300,3,0,0.0,1,364,1301270400000000000
32377751,38483415,0,10,40.80108,-73.94602,1,79,1,9,2.23,4,365,1558742400000000000
32378301,44948759,1,55,40.69757,-73.99335,0,100,1,1,0.25,1,0,1552435200000000000
32379092,243129380,1,3,40.68587,-73.9082,1,57,2,23,5.11,4,114,1562025600000000000
32379410,44123891,0,7,40.77189,-73.94694,0,260,7,2,0.75,1,76,1556755200000000000
32379480,243132541,0,7,40.76262,-73.96443,0,1497,1,10,2.36,1,363,1561852800000000000
32379695,243129380,1,3,40.6872,-73.90895,1,55,2,18,4.0,4,188,1561766400000000000
32380039,243129380,1,3,40.68772,-73.90808,1,51,2,15,3.33,4,111,1560643200000000000
32380547,243131091,0,4,40.77422,-73.97778,1,95,2,13,3.61,1,6,1561161600000000000
32381021,51509098,1,3,40.70218,-73.93582,0,125,5,1,0.24,1,11,1551657600000000000
32381165,243147506,4,118,40.6279,-74.08202,0,275,2,11,3.51,1,182,1562112000000000000
32382542,225790094,1,23,40.64929,-73.92685,1,35,1,7,1.47,3,365,1561939200000000000
32383114,225790094,1,23,40.65015,-73.92803,1,35,1,7,1.84,3,351,1561248000000000000
32384354,107180958,1,8,40.67652,-73.94016,2,26,15,2,0.59,2,23,1559260800000000000
32384721,107180958,1,8,40.67692,-73.94038,2,26,20,2,0.75,2,49,1557705600000000000
32385315,243181741,0,79,40.71257,-73.995,0,175,2,15,3.44,1,90,1561939200000000000
32385720,141508996,0,6,40.72498,-73.97604,1,95,1,6,1.49,1,160,1560729600000000000
32387391,4427256,1,0,40.71581,-73.95546,0,215,90,0,0.0,1,328,1301270400000000000
32392636,331328,0,10,40.80526,-73.93818,0,95,14,2,0.6,3,3,1559174400000000000
32397072,201791531,1,0,40.71682,-73.95446,1,66,182,0,0.0,1,157,1301270400000000000
32398138,30283594,0,26,40.74378,-73.97356,0,239,29,0,0.0,121,364,1301270400000000000
32398156,30283594,0,26,40.74361,-73.97523,0,239,29,0,0.0,121,364,1301270400000000000
32398174,30283594,0,26,40.74271,-73.97533,0,209,29,0,0.0,121,184,1301270400000000000
32399523,107434423,0,17,40.70399,-74.00908,0,306,90,0,0.0,232,281,1301270400000000000
32399591,243297214,1,0,40.71084,-73.95875,1,60,4,3,0.76,1,0,1560038400000000000
32400196,110062861,0,2,40.81461,-73.94635,0,110,4,5,1.23,2,214,1558915200000000000
32400749,25318403,1,0,40.71244,-73.9581,0,750,3,0,0.0,3,7,1301270400000000000
32401236,238766198,1,0,40.71235,-73.93963,1,67,2,9,1.99,1,345,1560470400000000000
32401422,155993704,1,3,40.68385,-73.90653,1,75,1,3,0.93,1,364,1558828800000000000
32401972,5611846,0,29,40.72847,-74.00094,0,200,3,0,0.0,1,0,1301270400000000000
32402674,210218219,3,85,40.81694,-73.89627,1,60,1,8,1.97,1,308,1558742400000000000
32402856,153565366,1,45,40.68391,-73.99226,0,190,4,12,3.33,3,207,1562198400000000000
32402997,237668552,1,65,40.68557,-73.99829,1,85,2,11,2.56,2,111,1561939200000000000
32403617,79729447,3,123,40.8149,-73.81545,0,125,3,1,1.0,1,365,1560038400000000000
32403665,22819324,1,3,40.69678,-73.90828,1,50,2,1,1.0,2,0,1561420800000000000
32403772,243333842,0,40,40.72186,-73.99696,0,172,2,8,1.98,1,42,1561680000000000000
32404550,212776359,2,14,40.75836,-73.9175,1,80,2,14,3.26,1,51,1562284800000000000
32404978,18562674,0,2,40.8276,-73.94457,1,58,1,4,0.85,2,365,1559865600000000000
32405524,102692931,1,60,40.68632,-73.87792,0,179,4,10,3.37,1,17,1562112000000000000
32406106,192383231,3,166,40.81894,-73.91418,1,49,2,2,2.0,1,0,1561852800000000000
32406935,131476075,1,3,40.68757,-73.91183,0,166,1,11,2.56,8,177,1561852800000000000
32407324,122559140,1,24,40.68912,-73.97903,0,133,25,1,1.0,1,0,1561939200000000000
32407462,243367528,2,14,40.76636,-73.91366,0,220,1,12,2.81,7,308,1562198400000000000
32408593,243367528,2,14,40.76514,-73.91212,1,62,1,16,3.38,7,308,1561075200000000000
32408700,23260853,2,14,40.76889,-73.92957,0,125,2,4,0.92,1,14,1560729600000000000
32409168,243367528,2,14,40.76575,-73.91366,1,80,1,21,4.53,7,313,1560038400000000000
32409454,243367528,2,14,40.76472,-73.91358,1,70,1,14,3.26,7,313,1562457600000000000
32409562,243367528,2,14,40.76466,-73.91274,2,40,1,17,3.59,7,313,1559952000000000000
32414346,3048319,0,5,40.76188,-73.99925,0,250,30,0,0.0,2,342,1301270400000000000
32414842,238959309,3,85,40.82095,-73.89522,1,100,2,0,0.0,1,179,1301270400000000000
32416142,1543357,1,1,40.68461,-73.95203,0,179,1,18,4.66,1,323,1562371200000000000
32418651,5945833,0,6,40.72888,-73.98109,0,240,3,7,1.79,1,99,1559088000000000000
32419542,243466968,2,46,40.67355,-73.7834,1,55,2,19,4.22,1,0,1561507200000000000
