neighbourhood,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
18,40.64946,-73.96041,10,0,0.0,3,341,25
29,40.72938,-73.99955,2,1,1.0,1,146,249
60,40.68224,-73.86806,3,6,6.0,1,21,60
12,40.74637,-74.0002,3,2,2.0,1,35,240
12,40.74509,-73.99135,2,4,4.0,1,197,325
81,40.87256,-73.89978,1,4,4.0,1,84,95
4,40.77119,-73.98769,3,1,1.0,1,14,250
28,40.7046,-73.90215,30,0,0.0,6,358,38
3,40.7003,-73.9406,30,0,0.0,14,320,35
14,40.76599,-73.91225,1,9,9.0,7,253,100
17,40.70629,-74.01535,1,1,1.0,1,326,200
47,40.67807,-73.8794,3,0,0.0,2,365,60
27,40.75811,-73.82504,1,2,2.0,3,355,69
25,40.74612,-73.97417,1,0,0.0,1,201,159
3,40.69935,-73.93889,30,0,0.0,14,311,63
3,40.70024,-73.9392,30,0,0.0,14,343,64
15,40.83833,-73.94539,1,2,2.0,1,278,34
3,40.70109,-73.93952,30,0,0.0,14,365,79
85,40.82794,-73.90412,2,1,1.0,1,364,45
7,40.77005,-73.95926,3,3,3.0,1,174,119
13,40.7132,-73.99103,3,0,0.0,1,71,165
47,40.66192,-73.88213,1,0,0.0,1,297,80
5,40.76581,-73.98867,1,6,6.0,3,222,150
178,40.50641,-74.23059,1,1,1.0,1,299,75
3,40.69424,-73.91847,3,0,0.0,3,275,35
0,40.71336,-73.95914,2,4,4.0,1,345,259
24,40.69216,-73.97455,30,0,0.0,1,64,100
38,40.7572,-73.98628,10,1,1.0,1,17,180
16,40.73325,-74.00583,3,0,0.0,5,294,200
5,40.7643,-73.9876,3,2,2.0,1,152,395
4,40.80155,-73.96732,1,7,7.0,3,135,150
47,40.67228,-73.89194,2,0,0.0,1,324,97
3,40.69403,-73.91991,2,3,3.0,3,343,475
17,40.70595,-74.00974,2,2,2.0,1,335,250
3,40.69222,-73.91971,2,2,2.0,3,351,200
3,40.69383,-73.91878,2,1,1.0,3,338,650
0,40.71324,-73.94271,3,1,1.0,1,217,184
10,40.79495,-73.93335,24,0,0.0,2,36,89
25,40.74536,-73.97222,2,1,1.0,1,69,189
24,40.69171,-73.98145,2,2,2.0,1,11,198
5,40.76333,-73.99141,1,0,0.0,1,207,125
5,40.76573,-73.98897,3,14,14.0,2,45,500
5,40.76369,-73.991,4,0,0.0,1,59,275
4,40.8014,-73.96563,1,9,9.0,3,79,130
47,40.65681,-73.87854,1,0,0.0,1,105,31
103,40.88125,-73.84922,1,6,6.0,1,362,85
15,40.85681,-73.92655,1,0,0.0,1,87,50
12,40.74704,-74.00239,1,1,1.0,1,21,105
81,40.88531,-73.90008,3,0,0.0,1,88,100
4,40.80069,-73.96431,7,0,0.0,1,39,300
39,40.66731,-73.98547,5,0,0.0,1,9,275
12,40.7428,-73.9956,2,1,1.0,1,25,290
7,40.76453,-73.95867,4,1,1.0,1,243,160
5,40.7665,-73.98578,3,2,2.0,1,22,178
47,40.66302,-73.86082,3,1,1.0,1,94,60
134,40.68129,-73.74745,1,8,8.0,1,166,85
11,40.72105,-73.93933,1,2,2.0,1,316,200
24,40.69235,-73.97369,2,2,2.0,2,164,95
12,40.75117,-73.99783,3,2,2.0,1,54,220
17,40.70612,-74.00464,1,0,0.0,2,83,145
2,40.82817,-73.94598,1,1,1.0,3,35,55
27,40.76316,-73.82337,1,4,4.0,6,364,99
22,40.66993,-73.97709,11,0,0.0,1,25,97
34,40.67977,-73.96882,3,1,1.0,1,89,249
10,40.80857,-73.93951,1,0,0.0,1,102,90
2,40.82784,-73.94559,1,0,0.0,3,21,55
30,40.63851,-74.00843,3,0,0.0,2,158,50
33,40.72438,-74.00114,3,0,0.0,1,176,249
49,40.75558,-73.89316,2,4,4.0,1,365,200
95,40.71625,-74.00316,3,0,0.0,1,69,950
192,40.77444,-73.73373,3,0,0.0,1,3,149
33,40.72367,-74.00229,4,0,0.0,1,5,180
194,40.56153,-74.10047,5,0,0.0,1,46,109
18,40.64434,-73.95288,3,0,0.0,2,311,50
53,40.58567,-73.94501,1,6,6.0,3,83,50
8,40.67711,-73.95,2,0,0.0,2,20,100
14,40.76822,-73.90783,1,1,1.0,3,60,85
40,40.72037,-73.99454,2,0,0.0,1,311,179
18,40.64685,-73.96102,1,3,3.0,3,348,50
1,40.68971,-73.92527,1,1,1.0,2,311,190
47,40.66524,-73.89052,1,0,0.0,3,103,120
120,40.71913,-73.816,1,2,2.0,1,90,90
2,40.80621,-73.94877,3,0,0.0,1,13,750
4,40.78642,-73.97723,3,0,0.0,2,112,90
91,40.58447,-73.81704,3,2,2.0,1,261,200
9,40.7459,-73.98663,2,1,1.0,1,363,280
0,40.71144,-73.96488,2,0,0.0,1,4,200
0,40.71431,-73.9532,2,1,1.0,1,13,130
19,40.68965,-73.96742,6,1,1.0,1,19,65
31,40.71496,-73.99063,1,0,0.0,1,160,120
25,40.744,-73.97364,30,0,0.0,1,158,197
117,40.84308,-73.90652,3,0,0.0,2,113,67
7,40.7739,-73.94803,7,0,0.0,1,44,250
63,40.62382,-73.94683,30,0,0.0,1,44,35
33,40.7207,-74.00034,1,0,0.0,4,353,100
33,40.72109,-73.99972,1,0,0.0,4,350,100
33,40.72085,-73.99966,1,0,0.0,4,352,100
33,40.72254,-73.99985,1,0,0.0,4,293,100
13,40.72232,-73.99256,4,3,3.0,1,129,350
1,40.68557,-73.93023,3,1,1.0,1,348,65
46,40.69128,-73.80864,1,4,4.0,2,119,50
1,40.69312,-73.96051,2,1,1.0,1,66,250
87,40.65944,-73.91489,1,0,0.0,1,86,55
12,40.74441,-74.00765,2,0,0.0,1,74,299
67,40.69158,-73.86578,1,6,6.0,8,273,50
4,40.77122,-73.99111,3,0,0.0,1,34,499
1,40.68603,-73.92006,3,1,1.0,1,9,120
23,40.64575,-73.94654,15,1,1.0,1,46,36
105,40.76883,-73.78707,1,4,4.0,3,345,49
13,40.72076,-73.9885,5,1,1.0,1,4,170
0,40.71418,-73.93837,3,3,3.0,1,250,465
27,40.75283,-73.82561,1,1,1.0,1,365,46
0,40.71884,-73.9502,30,1,1.0,1,286,120
19,40.69325,-73.96732,2,0,0.0,1,6,175
22,40.67606,-73.98251,3,0,0.0,1,232,150
27,40.75932,-73.79859,1,2,2.0,1,365,70
47,40.6666,-73.89112,2,0,0.0,2,179,55
8,40.6752,-73.94851,3,1,1.0,2,360,95
14,40.75809,-73.91271,2,3,3.0,2,330,50
35,40.80695,-73.9654,7,0,0.0,1,10,250
130,40.856,-73.86705,1,4,4.0,1,340,57
46,40.6748,-73.79242,1,5,5.0,1,62,85
10,40.80391,-73.9361,3,1,1.0,3,302,300
48,40.75304,-73.87661,2,2,2.0,1,3,40
27,40.76135,-73.80724,1,0,0.0,6,7,35
18,40.64225,-73.96425,2,1,1.0,1,4,89
15,40.84655,-73.93332,3,0,0.0,2,81,60
3,40.69405,-73.92642,5,0,0.0,4,134,49
5,40.76369,-73.98891,1,0,0.0,1,167,100
27,40.76313,-73.8234,1,4,4.0,6,365,99
2,40.81868,-73.93937,3,0,0.0,2,88,67
71,40.73975,-73.98511,2,3,3.0,1,6,100
18,40.64936,-73.96061,1,2,2.0,3,342,50
3,40.70013,-73.93502,4,2,2.0,1,28,159
3,40.69175,-73.90932,2,1,1.0,2,9,250
16,40.73234,-74.00543,1,1,1.0,1,75,240
7,40.77842,-73.95026,3,1,1.0,1,15,135
97,40.8315,-73.92277,3,1,1.0,1,20,60
15,40.83329,-73.94056,14,0,0.0,1,59,160
7,40.76209,-73.96181,5,0,0.0,1,58,125
3,40.69014,-73.91531,7,0,0.0,1,6,50
4,40.77719,-73.98312,2,0,0.0,1,225,800
47,40.67072,-73.86947,3,0,0.0,2,363,68
2,40.80434,-73.95515,3,2,2.0,1,207,165
55,40.69934,-73.99635,3,4,4.0,1,323,600
33,40.72434,-73.99945,3,1,1.0,1,292,900
18,40.642,-73.95979,1,0,0.0,1,12,80
2,40.8129,-73.94391,5,0,0.0,1,193,90
9,40.75563,-73.96621,28,0,0.0,1,340,175
7,40.77065,-73.96675,7,0,0.0,3,270,180
26,40.74244,-73.97872,2,1,1.0,1,226,600
10,40.78986,-73.94783,14,0,0.0,1,319,65
0,40.71139,-73.96208,2,0,0.0,1,134,139
28,40.70126,-73.90292,20,0,0.0,2,161,110
1,40.69483,-73.94059,30,0,0.0,10,324,32
17,40.70737,-74.00622,1,0,0.0,2,35,145
30,40.66154,-73.99158,9,0,0.0,1,16,109
9,40.75372,-73.97232,3,0,0.0,1,51,350
4,40.80102,-73.96669,1,3,3.0,3,130,60
8,40.67037,-73.92764,4,2,2.0,1,84,95
33,40.72683,-74.00222,1,1,1.0,1,308,275
11,40.72775,-73.94944,3,1,1.0,1,256,187
10,40.79755,-73.94797,2,0,0.0,1,7,100
13,40.71982,-73.98849,2,0,0.0,1,170,250
20,40.74887,-73.93829,2,0,0.0,2,53,149
35,40.80478,-73.96665,30,0,0.0,3,225,70
83,40.74415,-73.86545,1,0,0.0,1,365,80
5,40.75438,-73.99378,1,4,4.0,1,358,843
8,40.67718,-73.93524,1,0,0.0,2,300,67
142,40.84631,-73.91641,1,3,3.0,1,65,150
62,40.73877,-73.8946,2,0,0.0,4,316,129
35,40.80482,-73.96493,30,0,0.0,3,339,70
38,40.75692,-73.98373,30,0,0.0,3,116,140
1,40.69463,-73.94546,3,1,1.0,3,81,46
12,40.74783,-73.99978,1,1,1.0,1,336,213
18,40.6524,-73.96314,1,1,1.0,2,24,59
58,40.63646,-74.02396,3,0,0.0,1,327,65
0,40.70545,-73.93273,3,3,3.0,3,13,75
17,40.7061,-74.00936,1,1,1.0,1,82,225
7,40.76418,-73.9555,1,1,1.0,1,70,66
6,40.72347,-73.97792,2,1,1.0,1,43,200
9,40.74512,-73.98212,1,4,4.0,1,296,395
5,40.76135,-73.99343,3,0,0.0,1,161,400
17,40.70517,-74.00907,1,4,4.0,1,246,215
50,40.68615,-73.98056,3,0,0.0,1,28,500
0,40.70519,-73.93418,3,1,1.0,3,13,75
0,40.7055,-73.93437,5,1,1.0,3,17,145
59,40.64265,-73.99138,2,1,1.0,3,163,46
6,40.7316,-73.98576,5,3,3.0,1,76,179
26,40.74496,-73.97678,1,2,2.0,1,46,132
47,40.67054,-73.89002,2,1,1.0,4,90,79
2,40.80369,-73.94764,1,0,0.0,2,14,150
7,40.773,-73.94759,8,0,0.0,2,77,90
29,40.73313,-73.9971,1,1,1.0,1,156,450
13,40.72056,-73.98894,7,1,1.0,1,306,210
166,40.82231,-73.91696,7,0,0.0,1,254,69
10,40.80837,-73.93937,5,4,4.0,1,285,120
5,40.75612,-73.99263,3,1,1.0,1,68,209
9,40.75519,-73.97011,30,0,0.0,1,266,800
3,40.70816,-73.9222,5,0,0.0,1,152,128
143,40.58101,-73.98514,6,0,0.0,1,297,149
33,40.71891,-74.00024,5,2,2.0,1,152,429
2,40.82623,-73.95271,31,2,2.0,2,184,135
81,40.87277,-73.90268,2,0,0.0,1,47,95
20,40.74762,-73.94278,3,0,0.0,7,23,160
2,40.82586,-73.95296,31,0,0.0,2,333,130
9,40.76537,-73.98375,1,7,7.0,1,121,320
47,40.66537,-73.88569,2,1,1.0,1,90,87
17,40.70611,-74.00773,1,3,3.0,1,45,205
4,40.80099,-73.96514,30,3,3.0,1,311,305
2,40.82593,-73.95075,30,1,1.0,2,223,144
86,40.67299,-73.845,5,1,1.0,1,94,167
0,40.70919,-73.95755,30,0,0.0,1,235,100
0,40.70823,-73.95702,2,4,4.0,1,154,168
5,40.76199,-73.99884,3,0,0.0,1,135,425
2,40.82549,-73.95133,30,0,0.0,2,211,115
59,40.64468,-73.99026,2,2,2.0,3,180,46
59,40.64405,-73.99125,2,0,0.0,3,171,38
81,40.86429,-73.90204,1,0,0.0,1,83,60
9,40.75424,-73.96416,30,0,0.0,14,338,300
6,40.72304,-73.98372,1,5,5.0,1,170,159
26,40.74293,-73.97923,2,0,0.0,1,267,600
0,40.71269,-73.95902,1,2,2.0,1,130,185
7,40.78166,-73.94593,30,0,0.0,5,344,99
99,40.80807,-73.92811,4,0,0.0,1,103,140
6,40.7294,-73.98664,1,0,0.0,1,355,290
0,40.71006,-73.95716,2,0,0.0,1,260,180
9,40.7569,-73.96623,30,0,0.0,1,332,170
17,40.70417,-74.01511,9,0,0.0,1,15,200
9,40.74307,-73.98386,1,3,3.0,1,270,170
25,40.74385,-73.97219,30,0,0.0,23,211,400
47,40.65905,-73.88273,2,1,1.0,1,144,99
7,40.76769,-73.96692,2,0,0.0,1,162,425
5,40.75351,-73.99523,4,0,0.0,1,89,175
93,40.61819,-74.03296,1,1,1.0,1,353,20
25,40.74422,-73.97261,30,0,0.0,23,331,350
28,40.70762,-73.89784,3,0,0.0,1,169,149
25,40.74336,-73.97143,30,0,0.0,23,327,350
0,40.71421,-73.96259,2,0,0.0,1,244,220
25,40.74399,-73.97204,30,0,0.0,23,365,200
22,40.66678,-73.97709,4,0,0.0,1,199,170
25,40.74405,-73.97349,30,0,0.0,23,365,200
25,40.74419,-73.97195,30,0,0.0,23,353,175
0,40.70779,-73.96254,2,2,2.0,1,288,161
14,40.76151,-73.90964,4,0,0.0,1,26,300
16,40.73613,-73.9987,1,0,0.0,2,75,125
15,40.8462,-73.93498,3,1,1.0,1,112,80
0,40.71243,-73.9604,2,3,3.0,1,309,160
25,40.74424,-73.97272,30,0,0.0,23,343,190
46,40.66969,-73.77464,2,0,0.0,2,90,75
17,40.70423,-74.00909,2,0,0.0,1,18,365
0,40.70769,-73.96257,2,0,0.0,1,235,150
27,40.74511,-73.82909,1,0,0.0,1,59,55
9,40.76551,-73.98217,3,2,2.0,1,23,190
10,40.7885,-73.95093,2,2,2.0,1,11,80
14,40.76332,-73.91166,2,0,0.0,1,14,75
43,40.74696,-73.87104,1,2,2.0,1,148,130
3,40.69644,-73.91995,2,0,0.0,1,28,78
4,40.7846,-73.97636,3,0,0.0,2,24,90
10,40.79879,-73.94202,2,1,1.0,2,36,85
59,40.62317,-73.98873,3,0,0.0,2,179,39
90,40.68036,-73.72716,1,3,3.0,3,90,75
55,40.69924,-73.99296,2,0,0.0,1,74,150
19,40.68981,-73.9604,1,4,4.0,6,344,37
32,40.73954,-73.92095,1,0,0.0,1,359,12
13,40.71261,-73.98857,1,8,8.0,1,213,300
11,40.72685,-73.94433,30,0,0.0,1,104,110
28,40.70022,-73.89597,1,0,0.0,2,29,54
1,40.68382,-73.95022,1,3,3.0,15,188,45
27,40.72899,-73.79578,1,0,0.0,1,179,119
135,40.81879,-73.88646,2,1,1.0,2,59,35
0,40.7191,-73.94494,1,7,7.0,1,210,190
17,40.70537,-74.00784,2,1,1.0,1,10,220
16,40.73894,-74.00087,2,2,2.0,1,63,99
4,40.79976,-73.96549,1,2,2.0,1,37,200
112,40.82759,-73.92081,1,2,2.0,1,364,65
30,40.64699,-74.0156,1,0,0.0,1,28,50
69,40.61994,-73.93967,1,0,0.0,1,365,60
1,40.67897,-73.94192,3,1,1.0,1,57,41
1,40.68091,-73.95006,2,1,1.0,2,0,350
143,40.57534,-73.98664,21,0,0.0,1,195,70
23,40.65982,-73.93468,2,0,0.0,2,336,54
44,40.74164,-73.90289,5,0,0.0,1,197,100
7,40.78015,-73.94571,2,0,0.0,1,89,100
1,40.69229,-73.94116,2,1,1.0,1,5,90
29,40.72815,-73.99693,2,1,1.0,1,149,196
92,40.70762,-73.81453,1,5,5.0,3,326,78
11,40.73259,-73.95611,3,1,1.0,1,65,100
5,40.7607,-73.99033,3,3,3.0,1,160,320
5,40.76286,-73.99113,1,4,4.0,1,186,129
2,40.81173,-73.94213,3,0,0.0,3,170,80
14,40.76408,-73.91979,3,1,1.0,1,341,85
28,40.70771,-73.90486,14,0,0.0,1,342,40
9,40.75249,-73.9689,3,1,1.0,1,5,140
173,40.71512,-73.79391,3,0,0.0,1,179,100
62,40.73953,-73.89499,1,0,0.0,4,304,56
98,40.64332,-74.07812,3,1,1.0,1,201,100
10,40.80144,-73.94463,2,3,3.0,1,327,180
4,40.78544,-73.97062,4,0,0.0,1,317,150
18,40.64898,-73.95502,1,4,4.0,1,109,65
86,40.68761,-73.84241,1,0,0.0,1,189,100
47,40.66772,-73.88813,2,2,2.0,4,349,75
0,40.70677,-73.94196,3,1,1.0,1,5,95
2,40.80386,-73.95065,2,3,3.0,1,76,65
62,40.73859,-73.89534,2,0,0.0,4,307,49
31,40.7189,-73.99627,5,0,0.0,1,27,120
0,40.70748,-73.92835,3,0,0.0,2,34,40
44,40.74833,-73.90827,2,1,1.0,1,365,90
9,40.76355,-73.98102,3,1,1.0,1,149,249
26,40.74509,-73.97894,4,0,0.0,1,77,300
26,40.74318,-73.97916,2,0,0.0,1,254,800
5,40.76617,-73.99169,2,0,0.0,1,26,400
149,40.74006,-73.7169,2,0,0.0,2,159,240
5,40.76536,-73.98866,2,0,0.0,1,23,400
3,40.69172,-73.9113,30,0,0.0,3,365,49
32,40.74174,-73.90817,1,1,1.0,1,321,179
0,40.70087,-73.94075,30,0,0.0,5,341,35
5,40.75882,-73.9903,2,0,0.0,1,166,400
6,40.72478,-73.98297,4,0,0.0,1,4,250
45,40.67867,-73.9969,3,1,1.0,1,21,129
3,40.69463,-73.92707,1,1,1.0,6,9,475
15,40.8433,-73.93616,2,1,1.0,1,359,35
3,40.6964,-73.91898,1,2,2.0,1,0,10
18,40.64151,-73.96104,2,0,0.0,1,10,90
2,40.80033,-73.95382,1,0,0.0,1,341,100
0,40.71918,-73.95591,2,0,0.0,1,14,200
2,40.81858,-73.94524,2,0,0.0,1,125,125
24,40.69334,-73.98179,1,0,0.0,1,347,50
35,40.80491,-73.96339,1,1,1.0,1,3,135
8,40.67437,-73.96177,6,1,1.0,1,156,199
6,40.73035,-73.9845,5,0,0.0,1,268,295
5,40.76073,-73.99032,4,1,1.0,2,34,140
9,40.76391,-73.98028,1,0,0.0,5,349,358
4,40.79213,-73.9704,10,0,0.0,1,53,89
9,40.76553,-73.98148,1,0,0.0,5,353,358
12,40.74946,-73.99627,1,1,1.0,5,261,85
70,40.69691,-73.98237,2,2,2.0,1,6,111
19,40.6853,-73.96662,5,1,1.0,1,243,100
17,40.70567,-74.00566,1,2,2.0,1,246,265
6,40.72716,-73.98436,5,1,1.0,1,141,295
5,40.76164,-73.99218,3,1,1.0,1,219,417
123,40.82754,-73.82124,1,1,1.0,1,365,65
5,40.7637,-73.99184,1,0,0.0,1,2,150
0,40.70924,-73.95208,2,3,3.0,1,29,57
7,40.76954,-73.94959,1,4,4.0,1,9,75
30,40.66008,-73.99684,4,0,0.0,1,12,180
41,40.86114,-73.92717,1,0,0.0,1,357,59
1,40.69524,-73.93234,4,2,2.0,3,330,54
3,40.69423,-73.91945,3,1,1.0,3,96,40
9,40.76465,-73.98155,2,0,0.0,1,38,350
3,40.70056,-73.92162,2,2,2.0,1,274,230
26,40.73775,-73.97368,15,0,0.0,1,89,95
25,40.74673,-73.9792,6,0,0.0,1,57,299
117,40.84346,-73.90554,3,0,0.0,2,140,55
25,40.74825,-73.98101,3,3,3.0,1,158,239
15,40.83747,-73.94123,1,1,1.0,1,84,51
120,40.71708,-73.82411,1,10,10.0,1,160,74
27,40.75938,-73.80124,1,1,1.0,1,66,40
43,40.74509,-73.88492,1,1,1.0,1,331,120
1,40.69252,-73.93787,1,1,1.0,1,344,200
31,40.71821,-73.99506,1,0,0.0,1,312,200
13,40.7195,-73.98558,1,1,1.0,1,270,200
13,40.71694,-73.98218,3,0,0.0,1,270,200
5,40.76413,-73.99466,1,1,1.0,1,337,450
3,40.69258,-73.91168,30,0,0.0,3,330,32
3,40.69208,-73.91296,30,0,0.0,3,340,58
5,40.75625,-73.99357,31,0,0.0,1,250,63
3,40.6997,-73.93944,30,0,0.0,5,302,45
20,40.74383,-73.951,1,2,2.0,2,293,55
10,40.80775,-73.93767,1,3,3.0,1,7,210
2,40.81668,-73.9569,1,1,1.0,3,17,65
3,40.6922,-73.90563,30,0,0.0,6,333,31
3,40.69965,-73.93909,30,0,0.0,5,357,35
3,40.70125,-73.93915,30,0,0.0,5,341,72
1,40.69485,-73.94005,30,0,0.0,10,341,34
40,40.72098,-73.9972,4,1,1.0,1,225,225
9,40.75855,-73.96661,30,0,0.0,1,155,300
8,40.67976,-73.9633,7,0,0.0,1,146,100
3,40.70105,-73.93954,30,0,0.0,5,343,80
7,40.76569,-73.95829,3,0,0.0,2,42,130
1,40.6871,-73.94651,1,0,0.0,3,178,100
131,40.71213,-73.78778,2,0,0.0,1,359,219
119,40.83351,-73.93033,2,0,0.0,1,296,65
104,40.6765,-73.81947,3,3,3.0,1,327,150
13,40.7144,-73.98201,20,0,0.0,1,276,297
14,40.76847,-73.90852,1,1,1.0,3,89,100
5,40.76374,-73.98844,1,1,1.0,2,360,450
10,40.79833,-73.93781,1,5,5.0,1,1,60
1,40.67825,-73.92346,1,0,0.0,1,171,60
15,40.84143,-73.94569,1,0,0.0,5,338,235
52,40.64264,-73.97855,1,0,0.0,1,31,67
6,40.72488,-73.98317,2,1,1.0,1,6,120
0,40.70522,-73.94243,2,0,0.0,1,328,226
53,40.60724,-73.95219,1,0,0.0,1,178,25
5,40.7615,-73.99546,5,0,0.0,1,87,350
0,40.71556,-73.94245,3,0,0.0,1,362,275
3,40.69698,-73.90774,3,0,0.0,2,364,65
84,40.86269,-73.89073,3,0,0.0,8,170,39
58,40.6346,-74.03022,2,1,1.0,4,169,99
52,40.64353,-73.9845,1,1,1.0,1,96,100
6,40.72352,-73.97493,1,0,0.0,1,23,85
8,40.6771,-73.96007,20,0,0.0,1,38,60
92,40.71288,-73.81368,2,0,0.0,1,12,300
1,40.69134,-73.93288,1,2,2.0,3,139,75
3,40.69284,-73.91248,2,4,4.0,1,359,140
72,40.68002,-74.0055,2,0,0.0,1,79,130
33,40.72546,-74.0008,14,0,0.0,2,133,75
5,40.75597,-73.99457,3,3,3.0,1,258,251
1,40.68479,-73.94416,2,0,0.0,1,14,75
0,40.70816,-73.95591,1,1,1.0,2,27,100
0,40.71668,-73.94252,2,0,0.0,1,300,295
24,40.68884,-73.9733,3,1,1.0,1,5,310
3,40.6944,-73.92531,1,1,1.0,6,170,69
7,40.76814,-73.96088,1,0,0.0,1,20,125
2,40.82178,-73.93946,1,1,1.0,1,45,51
59,40.62434,-73.98821,3,1,1.0,2,179,80
0,40.71283,-73.94278,2,0,0.0,1,351,395
0,40.70905,-73.95484,2,0,0.0,1,345,450
0,40.71011,-73.95782,3,0,0.0,1,362,500
50,40.68612,-73.99024,1,1,1.0,1,264,99
98,40.63772,-74.08315,1,0,0.0,1,87,42
2,40.82292,-73.95598,30,0,0.0,3,338,50
7,40.76938,-73.95143,1,1,1.0,1,359,249
62,40.73888,-73.89486,1,0,0.0,4,321,49
15,40.84344,-73.93967,5,2,2.0,1,354,210
10,40.79522,-73.93918,4,2,2.0,1,289,225
32,40.73902,-73.92686,3,2,2.0,12,353,59
43,40.7315,-73.87931,1,2,2.0,1,23,35
3,40.68434,-73.9064,3,1,1.0,1,329,90
57,40.71655,-73.85219,5,0,0.0,1,53,250
19,40.68927,-73.96542,3,0,0.0,1,31,125
37,40.77012,-73.90919,1,0,0.0,5,19,80
0,40.7043,-73.94285,2,1,1.0,1,338,200
23,40.641,-73.93467,1,0,0.0,2,88,98
1,40.68028,-73.91829,2,0,0.0,2,17,105
79,40.71143,-73.99557,2,0,0.0,1,338,285
24,40.69416,-73.9809,2,1,1.0,1,327,159
9,40.75959,-73.96473,3,2,2.0,1,244,279
19,40.69382,-73.96644,1,0,0.0,1,9,60
2,40.82339,-73.95106,1,0,0.0,1,50,91
48,40.7486,-73.88469,2,0,0.0,1,90,99
10,40.78991,-73.94816,3,0,0.0,1,38,130
3,40.69429,-73.91385,2,2,2.0,2,331,70
1,40.69386,-73.93256,4,1,1.0,3,325,52
1,40.69207,-73.93833,2,0,0.0,1,0,69
1,40.68273,-73.9193,2,3,3.0,1,101,118
32,40.74083,-73.92821,3,0,0.0,12,360,30
39,40.66438,-73.97931,4,0,0.0,1,39,195
19,40.68729,-73.96766,2,0,0.0,2,37,125
3,40.70322,-73.92718,30,1,1.0,3,297,79
5,40.765,-73.98737,1,0,0.0,3,334,300
32,40.73996,-73.92829,3,2,2.0,12,354,30
3,40.70483,-73.92565,30,1,1.0,3,365,79
3,40.69624,-73.92554,1,4,4.0,6,160,59
20,40.74869,-73.94294,1,0,0.0,1,365,2000
32,40.74064,-73.92871,3,0,0.0,12,351,30
0,40.7069,-73.94521,1,0,0.0,2,342,79
0,40.71564,-73.94497,1,0,0.0,2,2,80
2,40.81395,-73.94199,1,1,1.0,1,65,75
0,40.70929,-73.96889,1,0,0.0,1,90,115
32,40.74088,-73.92726,3,1,1.0,12,358,30
12,40.7503,-73.99746,3,3,3.0,1,49,175
32,40.7389,-73.92792,1,0,0.0,12,365,89
13,40.71722,-73.98388,1,2,2.0,1,58,150
32,40.739,-73.92796,3,0,0.0,12,360,30
9,40.75237,-73.97092,1,0,0.0,1,223,150
0,40.71659,-73.94397,1,0,0.0,2,1,80
10,40.80921,-73.94019,1,1,1.0,1,26,160
1,40.68364,-73.94067,3,0,0.0,2,320,43
1,40.68575,-73.92046,2,1,1.0,2,36,260
5,40.7655,-73.98871,1,0,0.0,3,350,300
9,40.75174,-73.9706,1,1,1.0,1,277,145
40,40.72226,-73.99351,3,3,3.0,1,312,400
32,40.73883,-73.92698,3,2,2.0,12,327,30
9,40.74339,-73.98205,1,0,0.0,2,360,250
9,40.74335,-73.98287,1,3,3.0,2,360,250
28,40.70084,-73.90843,1,2,2.0,1,17,48
0,40.7113,-73.9576,3,0,0.0,1,359,400
67,40.6935,-73.86837,3,0,0.0,6,8,145
63,40.61354,-73.96316,1,0,0.0,1,364,140
67,40.69343,-73.86745,3,0,0.0,6,50,60
9,40.75284,-73.97088,1,0,0.0,1,310,145
6,40.72513,-73.9839,5,2,2.0,1,160,315
5,40.76433,-73.993,1,0,0.0,3,342,300
14,40.75909,-73.92227,1,0,0.0,1,355,95
6,40.72438,-73.98901,3,6,6.0,1,98,199
87,40.67511,-73.90836,2,0,0.0,1,53,100
67,40.69482,-73.86747,3,0,0.0,6,41,60
5,40.76494,-73.98874,1,0,0.0,2,360,250
5,40.76565,-73.99392,1,0,0.0,3,365,150
1,40.68656,-73.91921,4,2,2.0,2,34,160
46,40.67632,-73.79856,1,3,3.0,3,174,70
5,40.7639,-73.99542,1,0,0.0,3,362,150
1,40.68242,-73.95348,3,0,0.0,1,38,90
5,40.7645,-73.99434,1,0,0.0,3,362,300
21,40.66085,-73.95586,10,1,1.0,1,17,1400
6,40.72198,-73.97678,1,1,1.0,1,1,97
10,40.78861,-73.94523,4,0,0.0,2,35,150
9,40.76542,-73.98192,1,0,0.0,8,321,300
9,40.76523,-73.98049,1,0,0.0,8,306,250
9,40.76546,-73.9806,1,0,0.0,8,317,300
6,40.72632,-73.9846,5,1,1.0,1,163,325
46,40.70477,-73.80335,1,3,3.0,1,330,44
32,40.73864,-73.92728,3,2,2.0,12,361,30
15,40.83571,-73.94179,1,1,1.0,5,364,750
1,40.69528,-73.95603,1,0,0.0,1,89,115
2,40.8076,-73.94886,1,0,0.0,3,127,80
17,40.70424,-74.00789,2,2,2.0,1,2,135
44,40.74568,-73.90844,2,0,0.0,1,177,49
10,40.80935,-73.93812,1,3,3.0,1,30,270
23,40.6509,-73.95108,3,0,0.0,2,324,200
0,40.7113,-73.95395,10,0,0.0,1,27,200
10,40.80347,-73.93522,1,0,0.0,1,314,70
32,40.73913,-73.92692,3,0,0.0,12,359,30
119,40.83163,-73.93077,1,1,1.0,1,2,80
40,40.72165,-73.99584,3,0,0.0,1,85,249
